4.578485058	1.345100918
6.982101825	1.733608373
4.371828845	3.07840213
6.259451958	-0.502482104
6.468899004	0.13136168
4.306935225	1.288844828
4.982052703	2.482545366
4.340598923	1.248574953
4.568356864	1.252194982
6.328447602	-0.494105418
3.326794375	0.03353553
1.978670508	2.282096492
4.148517264	1.159388753
7.355025768	-1.241962485
7.374626258	1.360799506
6.67718955	-0.359629949
4.293264656	1.397434018
5.857966582	-0.090180997
3.982532251	1.852234608
4.006020178	1.647116168
7.221965258	0.921180521
4.260441537	1.443233907
6.377206689	-0.00427952
6.546524344	-0.557144993
6.198157297	-0.506673019
5.39914871	-1.332364199
5.603072395	-0.351846322
5.937708092	-0.333996478
4.063802783	0.550392163
4.488457712	-1.404799713
2.733917305	0.406377145
4.603095111	3.734220146
5.599795144	-1.205639938
4.031568672	0.752739194
5.974138641	-0.120051736
3.616926815	0.490529387
5.568567511	-1.386120599
7.605659445	1.813208136
3.929504018	1.430404086
5.993551107	-0.608581582
6.800535911	2.360675928
3.607893191	0.253646541
6.512763493	0.652303728
3.79793129	1.406754483
2.776760111	0.075351457
6.4716371	-0.570030904
6.934479395	0.672409712
5.22600749	3.108154596
6.328598519	-0.141961345
5.639682572	-0.5888612
4.418482847	1.096446901
6.349964238	0.435935508
6.359876917	-0.018882352
6.871925545	0.914565659
6.213938131	-0.105629866
4.230902231	1.306751049
5.175653729	2.791878281
6.274733911	-0.001190123
6.369993519	0.588251797
4.840687139	1.439432669
7.467858042	1.512497391
4.327588962	2.488034391
3.097745661	0.495076591
4.766711244	-1.115839343
4.720172416	-1.203430642
4.467457405	2.108012337
6.166007753	-0.278820129
7.26500367	1.751594274
4.737784461	2.920216449
6.244591955	0.067488002
7.397047388	-1.57786842
4.816774545	1.33341105
4.336520598	1.190490322
6.324367495	-0.094832441
5.650998726	-0.69484837
6.195504973	-0.382661377
4.777351756	-1.279625207
5.21882865	3.363089389
4.357332113	1.232814263
4.012044211	1.22093507
2.231230206	2.391710444
5.778930127	-0.050089639
4.382304594	1.94424879
3.905113773	1.199912301
4.441464977	2.875240816
6.259272261	-0.2192497
4.145611872	1.922054737
6.346080715	-0.15819901
4.304844187	0.832434909
3.753748377	0.345766504
4.432224492	3.480817208
6.732423862	1.570519511
4.579083567	1.360324971
4.484967653	2.154506488
6.090859144	-0.527637508
6.130642961	0.103867998
6.701945607	0.473738196
4.120235341	1.223338867
6.523082995	0.454866096
6.090497991	0.132716871
4.598663827	1.584072253
4.310071078	1.956664418
4.301494166	1.59591028
6.951073392	0.468765784
6.513783021	1.122369551
4.203705941	1.515174261
6.13648547	-0.636223509
6.352641478	-0.396181652
6.545710443	-0.332396913
7.155408852	0.481305773
4.272563637	1.376813879
4.462207238	1.817513331
4.025560175	1.040949427
3.958488881	0.371725849
4.31926549	1.551935294
4.32344666	1.576203058
6.342173773	0.372277177
6.777140126	0.616767806
5.726564791	-0.515494768
4.534070936	2.472427006
4.035480584	-1.846101354
6.358510071	-0.795265633
6.445256637	-0.405529099
5.589992984	-0.372930641
6.458979651	-0.142492885
4.110380258	0.565027222
4.691984544	1.119247011
4.421663232	1.870516106
4.287632939	1.434297195
3.47186989	1.048142406
4.307618672	1.385335509
3.219290151	0.685661026
4.278508452	1.797756972
4.311219914	1.709877108
6.496370234	-0.155423133
5.693068196	-0.179157177
6.623269428	-0.269231871
4.283841214	1.39736384
4.139174766	0.886948158
4.114808034	1.21946123
3.649729007	-1.54944816
6.147630052	0.409345231
5.786121969	0.035901623
5.811345322	-0.410740822
3.246769943	0.569904947
6.142632855	0.355170359
6.463375183	0.082297076
4.536031553	1.806365953
3.831075928	0.841716087
4.368362269	1.001639818
3.851467497	-1.594365701
4.254721527	1.370239938
4.289842962	1.785734523
4.167033173	0.633662747
6.197679449	0.103801833
6.37338524	-0.034624533
4.075966617	1.187770852
5.651847087	-1.251891353
3.929059871	1.117357152
7.023754731	0.866923873
4.132567213	1.166289322
3.791894262	1.202501069
6.316702211	0.004171004
6.976936293	0.244983006
7.44141946	1.784084156
4.314803147	2.084594921
6.461637256	0.234722543
3.939587298	1.765403699
4.691158853	-1.435477257
4.438651372	1.483842609
4.933090505	1.59236639
6.472393627	0.186753172
6.352144968	0.332624686
5.002230293	2.274820172
6.318188583	0.209551993
6.58398266	-0.380625542
2.663233527	0.581149786
4.898329795	3.301142543
3.885673649	-1.610234185
4.764183017	1.320352727
4.710570125	3.305940063
4.15801294	1.965652046
6.150988351	-0.137993627
6.186866621	-0.124190316
7.01139285	1.005600399
4.502391235	2.185411503
6.151212144	-0.324480216
3.536081313	1.223441185
6.548220678	-0.220253488
6.692860441	0.380567801
6.419705482	0.923882518
3.686312136	0.610066493
5.993138315	-1.112522006
3.999152459	1.57435965
5.807681972	0.019183553
